file_label,house_type
150_1454420c.jpg,rustic
143_606cf1bf.jpg,rustic
142_a3bbdd3d.jpg,rustic
147_579b3c29.jpg,rustic
158_0e3358fe.jpg,rustic
151_d0e35309.jpg,rustic
156_55935f6b.jpg,rustic
155_245ae247.jpg,rustic
160_392e08da.jpg,rustic
159_7b4fd689.jpg,rustic
152_3e513879.jpg,rustic
154_dc6f5bd3.jpg,rustic
164_45199ef9.jpg,rustic
168_bbf12d12.jpg,rustic
163_de1fdac4.jpg,rustic
167_ddab6ace.jpg,rustic
177_4cc50260.jpg,rustic
171_18d3b628.jpg,rustic
174_55a7b3f9.jpg,rustic
175_d61edc30.jpg,rustic
172_f807dd8b.jpg,rustic
187_f9d3cf18.jpg,rustic
182_b43618bc.jpg,rustic
188_9b067c58.jpg,rustic
184_ad1b48b8.jpg,rustic
180_ea16e99b.jpg,rustic
186_864572c2.jpg,rustic
193_365009dc.jpg,rustic
196_9adb6d83.jpg,rustic
190_c9f886f6.jpg,rustic
194_a66427af.jpg,rustic
198_7df0d8be.jpg,rustic
197_3ef925ed.jpg,rustic
202_55578dea.jpg,rustic
201_936151d8.jpg,rustic
206_08d285c6.jpg,rustic
204_c24a248a.jpg,rustic
216_8570669c.jpg,rustic
212_aea88577.jpg,rustic
221_cbdbfa68.jpg,rustic
230_4add03cc.jpg,rustic
227_03725725.jpg,rustic
222_8f82cea2.jpg,rustic
223_ad04fd37.jpg,rustic
236_1c4cda1e.jpg,rustic
234_25b7959b.jpg,rustic
257_f69240b9.jpg,rustic
255_c44d1f35.jpg,rustic
254_1355cae0.jpg,rustic
270_b478d734.jpg,rustic
284_404c75b4.jpg,rustic
314_b662db80.jpg,rustic
406_3c50af9c.jpg,rustic
